评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,发货速度很快  到货也快 包装红色也不一样  挺特别的,2026年1月14日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",发货速度很快  到货也快 包装红色也不一样  挺特别的,发货 速度 很快 到货 包装 红色 一样 特别,商品2.csv
1,宫米新机不错，性价比高，颜值还是蛮高的，视频和拍照都可以，一般带出去够用。就是存储卡不能加了，买时一定要买内存大的，拍视频才够用。  ,2026年2月2日,"{'机身颜色': '雪松白', '存储容量': '12GB+512GB'}",宫米新机不错性价比高颜值还是蛮高的视频和拍照都可以一般带出去够用就是存储卡不能加了买时一定要买内存大的拍视频才够用,宫米 新机 不错 性价比 高颜值 还是 蛮高 视频 拍照 可以 一般 出去 够用 就是 存储卡 不能 一定 内存 视频 够用,商品2.csv
1,🎉车子红颜色超正，像刚剥开的新鲜车厘子🍒，拿到手就被惊艳到～✨存储容量完全够用，日常追剧、拍照都不卡顿，性价比超高！👍描述和实物一模一样，没让我失望呢～💯,2026年1月20日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",车子红颜色超正像刚剥开的新鲜车厘子拿到手就被惊艳到存储容量完全够用日常追剧拍照都不卡顿性价比超高描述和实物一模一样没让我失望呢,车子 红颜色 正像 剥开 新鲜 车厘子 拿到 惊艳 存储容量 完全 够用 日常 追剧 拍照 不卡顿 性价比 超高 描述 实物 一模一样 失望,商品2.csv
1,旧手机下载小米换机原手机数据轻松的移到新手机上。小米手机速度非常快，外观也挺大气，操作简单，价格实惠，比较满意。,2026年2月16日,"{'机身颜色': '天青蓝', '存储容量': '12GB+512GB'}",旧手机下载小米换机原手机数据轻松的移到新手机上小米手机速度非常快外观也挺大气操作简单价格实惠比较满意,手机 下载 小米 换机 手机 数据 轻松 移到 新手机 小米 手机 速度 非常 外观 大气 操作 简单 价格 实惠 比较满意,商品2.csv
1,买给妈**，她之前的就是红米手机，她更习惯使用红米的系统，而且这款红米Note15Pro的屏幕尺寸和电池妈妈都很满意👍，今天打电话问了一下她，她说电池也耐用，早上充满后可以用到晚上，屏幕也清晰很适合老年人使用，买了大容量后可以好好的拍照。,2026年1月30日,"{'机身颜色': '云霞紫', '存储容量': '12GB+512GB'}",买给妈她之前的就是红米手机她更习惯使用红米的系统而且这款红米的屏幕尺寸和电池妈妈都很满意今天打电话问了一下她她说电池也耐用早上充满后可以用到晚上屏幕也清晰很适合老年人使用买了大容量后可以好好的拍照,之前 就是 红米 手机 习惯 使用 红米 系统 而且 这款 红米 屏幕 尺寸 电池 妈妈 满意 今天 打电话 一下 电池 耐用 早上 充满 可以 用到 晚上 屏幕 清晰 适合 老年人 使用 大容量 可以 好好 拍照,商品2.csv
1,千元手机，给家里老人购买的，外观还行稍微厚点，运行速度快，拍照不错。值得购买的推荐。,2026年2月15日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",千元手机给家里老人购买的外观还行稍微厚点运行速度快拍照不错值得购买的推荐,千元 手机 家里 老人 购买 外观 稍微 厚点 运行 速度 拍照 不错 值得 购买 推荐,商品2.csv
1,红米Note15 Pro到手太惊喜了！HyperOS系统丝滑不卡顿，续航超顶，日常刷视频、办公一天下来还有余电，拍照色彩也很真实，千元机里的性价比之王，充电还快，闭眼入不亏！,2026年1月11日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",红米 到手太惊喜了系统丝滑不卡顿续航超顶日常刷视频办公一天下来还有余电拍照色彩也很真实千元机里的性价比之王充电还快闭眼入不亏,红米 到手 惊喜 系统 丝滑 不卡顿 续航 超顶 日常 视频 办公 一天 下来 还有 余电 拍照 色彩 真实 千元 机里 性价比 之王 充电 闭眼 入不亏,商品2.csv
1,第一时间想到换红米新出的15pro，手感一流，屏幕显示效果细腻流畅，系统很流畅没有卡顿，买了8+256给老人用也很足够，电池够，推荐,2026年1月29日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",第一时间想到换红米新出的手感一流屏幕显示效果细腻流畅系统很流畅没有卡顿买了给老人用也很足够电池够推荐,第一 时间 想到 换红米 新出 手感 一流 屏幕显示 效果 细腻 流畅 系统 流畅 没有 卡顿 老人 足够 电池 推荐,商品2.csv
1,手机很智能通话新音质很好，颜色很漂亮，显示效果非常的完美，特别推荐,2026年1月29日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",手机很智能通话新音质很好颜色很漂亮显示效果非常的完美特别推荐,手机 智能 通话 音质 颜色 很漂亮 显示 效果 非常 完美 特别 推荐,商品2.csv
1,送给母亲的新年礼物，老人家收到后很开心，机子很漂亮，用着也很流畅，一直用的小米家的，都很不错。,2026年2月12日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",送给母亲的新年礼物老人家收到后很开心机子很漂亮用着也很流畅一直用的小米家的都很不错,送给 母亲 新年礼物 老人家 收到 开心 机子 很漂亮 流畅 一直 小米 不错,商品2.csv
1,✨天青蓝配色真的太戳我啦，拿到手就被颜值惊艳到～🌟机身轻薄握持感很好，单手操作无压力呢。💡存储容量也够用，日常使用很流畅，整体满意！,2026年2月12日,"{'机身颜色': '天青蓝', '存储容量': '12GB+512GB'}",天青蓝配色真的太戳我啦拿到手就被颜值惊艳到机身轻薄握持感很好单手操作无压力呢存储容量也够用日常使用很流畅整体满意,青蓝 配色 真的 拿到 颜值 惊艳 机身 轻薄 握持 单手操作 压力 存储容量 够用 日常 使用 流畅 整体 满意,商品2.csv
1,买的是紫色，颜色很漂亮。已经用了两三天了。第一次买小米的旗下手机。就是冲着价格优惠去的。看到前辈们买的950多，只能说价格有点浮动阿。目前使用良好。屏幕大大的，看小说爽歪歪，玩游戏也不卡，拍照杠杠的，自带美颜。要说它的缺点，送我的耳机不是一起发货的，手机的声音比较杂或者说是有环绕感，明明是同一首歌那么好听，可和我5年前的手机，比不了！不过价格摆在这，也勉强接受，能听清楚就行！感觉应该是正品吧，快递小哥当着我的面拆的，包装还套膜呢，应该不是假的旧的，等着我后期使用吧。,2026年2月10日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",买的是紫色颜色很漂亮已经用了两三天了第一次买小米的旗下手机就是冲着价格优惠去的看到前辈们买的多只能说价格有点浮动阿目前使用良好屏幕大大的看小说爽歪歪玩游戏也不卡拍照杠杠的自带美颜要说它的缺点送我的耳机不是一起发货的手机的声音比较杂或者说是有环绕感明明是同一首歌那么好听可和我年前的手机比不了不过价格摆在这也勉强接受能听清楚就行感觉应该是正品吧快递小哥当着我的面拆的包装还套膜呢应该不是假的旧的等着我后期使用吧,紫色 颜色 很漂亮 已经 两三天 第一次 小米 旗下 手机 就是 冲着 价格 优惠 看到 前辈 只能 价格 有点 浮动 目前 使用 良好 屏幕 大大的 小说 爽歪歪 玩游戏 不卡 拍照 杠杠 自带 美颜 要说 缺点 耳机 不是 一起 发货 手机 声音 比较 或者说 环绕 明明 同一首歌 那么 好听 年前 手机 不了 不过 价格 摆在 勉强 接受 清楚 就行 感觉 应该 正品 快递 小哥 当着 包装 还套 应该 不是 后期 使用,商品2.csv
1,总体来说还不错！给妈妈买的，字大，声音大，内存大，适合她照相等基本使用需求，不是曲面屏这点很不错，如果有16G版本的就好了！次日达用了国补很满意！,2026年1月15日,"{'机身颜色': '天青蓝', '存储容量': '12GB+512GB'}",总体来说还不错给妈妈买的字大声音大内存大适合她照相等基本使用需求不是曲面屏这点很不错如果有版本的就好了次日达用了国补很满意,总体 来说 不错 妈妈 声音 内存 适合 照相 基本 使用 需求 不是 曲面 这点 不错 如果 版本 次日 达用 国补 满意,商品2.csv
1,流畅，手感挺好，还有国补可以用，价钱便宜，新出颜色颜值高，直接可以升到澎湃3,2026年1月24日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",流畅手感挺好还有国补可以用价钱便宜新出颜色颜值高直接可以升到澎湃,流畅 手感 还有 国补 可以 价钱 便宜 新出 颜色 颜值 直接 可以 澎湃,商品2.csv
1,真的很好看。显示和运行都很棒，屏幕大小也合适。,2026年1月24日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",真的很好看显示和运行都很棒屏幕大小也合适,真的 好看 显示 运行 很棒 屏幕 大小 合适,商品2.csv
1,给老妈买的，物流配送很快，用着也可以，小米的忠实老用户啦(੭ •_•),2026年3月5日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",给老妈买的物流配送很快用着也可以小米的忠实老用户啦,老妈 物流配送 很快 可以 小米 忠实 用户,商品2.csv
1,一直用的小米手机红米手机，上次手机掉了直接下单了一台新的,2026年3月3日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",一直用的小米手机红米手机上次手机掉了直接下单了一台新的,一直 小米 手机 红米 手机 上次 手机 直接 下单 一台,商品2.csv
1,商品质量与外观： 1. 宝贝收到，👌包装严实精美。物品做工精细，材质优良，外观设计时尚大方，每一处细节都彰显品质，完全超出预期，太喜欢了！🌸 2. 这产品质量超棒！👍🏻表面光滑无瑕疵，结构稳固不摇晃。色彩搭配协调，摆在那就是一道亮丽风景，实用性与美观性兼具。🍀  使用体验与效果： 3. 用了几天，体验感绝佳。🤝操作简单便捷，功能十分强大，效果显著，大大提高了我的欢喜值，物有所值！ 4. 东西上手后，发现真的很好用。使用效果让我非常惊喜，使用过程舒适流畅，没有任何不适感，强烈推荐！🤩服务与物流： 5. 下单后发货迅速，物流信息更新及时，快递包装完好无损。客服态度热情友好，回复及时专业，有问必答，购物体验超棒！😘 6. 购物过程中，客服耐心解答疑问，给出的建议很实用。发货速度快，没几天就收到了心仪的商品，给商家的服务和物流点赞！ 性价比与综合评价： 7. 对比多家后选择了这款，🥳价格实惠，质量却毫不逊色。功能齐全，能满足各种需求，性价比超高，是一次非常成功的购物！ 8. 这款商品真的让我捡到宝了！价格亲民，品质上乘，无论是自用还是送人都很合适，整体表现堪称完美！🤩,2026年3月2日,"{'机身颜色': '云霞紫', '存储容量': '8GB+128GB'}",商品质量与外观  宝贝收到包装严实精美物品做工精细材质优良外观设计时尚大方每一处细节都彰显品质完全超出预期太喜欢了  这产品质量超棒表面光滑无瑕疵结构稳固不摇晃色彩搭配协调摆在那就是一道亮丽风景实用性与美观性兼具  使用体验与效果  用了几天体验感绝佳操作简单便捷功能十分强大效果显著大大提高了我的欢喜值物有所值  东西上手后发现真的很好用使用效果让我非常惊喜使用过程舒适流畅没有任何不适感强烈推荐服务与物流  下单后发货迅速物流信息更新及时快递包装完好无损客服态度热情友好回复及时专业有问必答购物体验超棒  购物过程中客服耐心解答疑问给出的建议很实用发货速度快没几天就收到了心仪的商品给商家的服务和物流点赞 性价比与综合评价  对比多家后选择了这款价格实惠质量却毫不逊色功能齐全能满足各种需求性价比超高是一次非常成功的购物  这款商品真的让我捡到宝了价格亲民品质上乘无论是自用还是送人都很合适整体表现堪称完美,商品质量 外观 宝贝 收到 包装 严实 精美 物品 做工 精细 材质 优良 外观设计 时尚 大方 每一处 细节 彰显 品质 完全 超出 预期 喜欢 产品质量 超棒 表面 光滑 瑕疵 结构 稳固 摇晃 色彩 搭配 协调 摆在 就是 一道 亮丽 风景 实用性 美观 兼具 使用 体验 效果 几天 体验 绝佳 操作 简单 便捷 功能 十分 强大 效果显著 大大提高 欢喜 物有所值 东西 上手 发现 真的 使用 效果 非常 惊喜 使用 过程 舒适 流畅 没有 任何 不适感 强烈推荐 服务 物流 下单 发货 迅速 物流 信息 更新 及时 快递 包装 完好无损 客服 态度 热情 友好 回复 及时 专业 有问必答 购物 体验 超棒 购物 过程 客服 耐心 解答 疑问 给出 建议 实用 发货 速度 几天 收到 心仪 商品 商家 服务 物流 点赞 性价比 综合 评价 对比 多家 选择 这款 价格 实惠 质量 毫不逊色 功能齐全 满足 各种 需求 性价比 超高 一次 非常 成功 购物 商品 真的 价格 亲民 品质 上乘 无论是 自用 还是 送人 合适 整体 表现 堪称 完美,商品2.csv
1,旧机很多app限制功能，只能换新手机，加国补和优惠，整体下来价格还行。,2026年3月1日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",旧机很多限制功能只能换新手机加国补和优惠整体下来价格还行,旧机 很多 限制 功能 只能 新手机 加国补 优惠 整体 下来 价格,商品2.csv
1,屏幕比想象中宽很多，使用还算流畅,2026年2月28日,"{'机身颜色': '雪松白', '存储容量': '8GB+128GB'}",屏幕比想象中宽很多使用还算流畅,屏幕 想象 很多 使用 流畅,商品2.csv
1,本机信息处理流畅，性价比高，用起来比较顺手,2026年2月27日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",本机信息处理流畅性价比高用起来比较顺手,信息处理 流畅 性价比 高用 起来 比较 顺手,商品2.csv
1,外观非常的好看。很值，送妈**红色的。她肯定会喜欢的。内存也还不错。,2026年2月23日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",外观非常的好看很值送妈红色的她肯定会喜欢的内存也还不错,外观 非常 好看 很值 送妈 红色 肯定 喜欢 内存 不错,商品2.csv
1,手机耐看，屏幕清晰，运行速度快，拍照片也好看,2026年1月20日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",手机耐看屏幕清晰运行速度快拍照片也好看,手机 耐看 屏幕 清晰 运行 速度 拍照片 好看,商品2.csv
1,加上补贴比小米商城低100多，还送耳机，很满意！性价比一直很高，512存储也很划算，性能可以，紫色后盖设计很惊艳，出厂自带壳膜好评！缺点就是后摄像头deco设计太丑，一大坨四个摄像头还置中，不仅没美感还碍手，再一个就是屏幕素质比较一般，白色不纯有点偏黄偏暗（和10代 13代对比）。,2026年1月20日,"{'机身颜色': '云霞紫', '存储容量': '12GB+512GB'}",加上补贴比小米商城低多还送耳机很满意性价比一直很高存储也很划算性能可以紫色后盖设计很惊艳出厂自带壳膜好评缺点就是后摄像头设计太丑一大坨四个摄像头还置中不仅没美感还碍手再一个就是屏幕素质比较一般白色不纯有点偏黄偏暗和代 代对比,加上 补贴 小米 商城 低多 耳机 满意 性价比 一直 存储 划算 性能 可以 紫色 后盖 设计 惊艳 出厂 自带 好评 缺点 就是 摄像头 设计 太丑 一大 四个 摄像头 还置 不仅 美感 碍手 一个 就是 屏幕 素质 比较 一般 白色 有点 偏黄 偏暗 和代 对比,商品2.csv
1,这个手机性价比真的很高，买给长辈的，声音很大，充电速度也快，很划算,2026年1月30日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",这个手机性价比真的很高买给长辈的声音很大充电速度也快很划算,这个 手机 性价比 真的 长辈 声音 很大 充电 速度 划算,商品2.csv
1,价格便宜又淘金币，抵扣了几百块钱，到时候才一百一千多，比店里面的便宜多了，发货也快，也没有损坏，很不错,2026年1月10日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",价格便宜又淘金币抵扣了几百块钱到时候才一百一千多比店里面的便宜多了发货也快也没有损坏很不错,价格便宜 金币 抵扣 几百块 到时候 一百 一千多 比店 里面 便宜 发货 没有 损坏 不错,商品2.csv
1,玩起来很流畅，一点也不卡顿，操作简单，很喜欢,2026年1月10日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",玩起来很流畅一点也不卡顿操作简单很喜欢,玩起来 流畅 一点 不卡顿 操作 简单 喜欢,商品2.csv
1,车厘子红色颜值非常棒棒哒，喜欢的可以入。,2026年1月29日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",车厘子红色颜值非常棒棒哒喜欢的可以入,车厘子 红色 颜值 非常 棒棒 喜欢 可以,商品2.csv
1,流畅，老人喜欢，性价比很不错的，外观也好看,2026年1月29日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",流畅老人喜欢性价比很不错的外观也好看,流畅 老人 喜欢 性价比 不错 外观 好看,商品2.csv
1,收到货就试用了，运行流畅不卡顿，机身轻薄手感好，质量确实靠谱。,2026年1月18日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",收到货就试用了运行流畅不卡顿机身轻薄手感好质量确实靠谱,收到 试用 运行 流畅 不卡顿 机身 轻薄 手感 质量 确实,商品2.csv
1,非常喜欢，送给妈**新年礼物,2026年2月13日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",非常喜欢送给妈新年礼物,非常 喜欢 送给 新年礼物,商品2.csv
1,服务态度好到没话说！购物体验一级棒！,2026年1月27日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",服务态度好到没话说购物体验一级棒,服务态度 没话说 购物 体验 一级,商品2.csv
1,手机很好用，通信音质也可以。颜色也耐看。很满意的一次购物。物流也很快。下次还会再这个平台回购。,2026年1月27日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",手机很好用通信音质也可以颜色也耐看很满意的一次购物物流也很快下次还会再这个平台回购,手机 通信 音质 可以 颜色 耐看 满意 一次 购物 物流 很快 下次 还会 这个 平台 回购,商品2.csv
1,买给家里人用的，现在全家换装小米系列了，好用不贵，非常有性价比。我一直相信小米公司，虽然他之前有犯过些错误，但凭心而论，小米一直都在为广大人民服务，没有他，现在都还估计是盗版满天飞。,2026年1月16日,"{'机身颜色': '雪松白', '存储容量': '12GB+256GB'}",买给家里人用的现在全家换装小米系列了好用不贵非常有性价比我一直相信小米公司虽然他之前有犯过些错误但凭心而论小米一直都在为广大人民服务没有他现在都还估计是盗版满天飞,家里人 现在 全家 换装 小米 系列 不贵 非常 性价比 一直 相信 小米 公司 虽然 之前 有犯 过些 错误 凭心 而论 小米 一直 广大 人民 服务 没有 现在 估计 盗版 满天飞,商品2.csv
1,手机颜值很高，快递速度很快，很好,2026年1月8日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",手机颜值很高快递速度很快很好,手机 颜值 快递 速度 很快,商品2.csv
1,新手机挺好用，希望能用得久一点。头天下单，第二天就拿到了，顺丰快递真快，快递小哥当面拆开，然后激活，好,2026年1月8日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",新手机挺好用希望能用得久一点头天下单第二天就拿到了顺丰快递真快快递小哥当面拆开然后激活好,新手机 挺好用 希望 能用 点头 天下 第二天 拿到 顺丰 快递 快递 小哥 当面 拆开 然后 激活,商品2.csv
1,手机以拿到，物流是真的快谢谢你们。这款手机还是挺好看的年轻人 老年人都可以使用的。,2026年2月11日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",手机以拿到物流是真的快谢谢你们这款手机还是挺好看的年轻人 老年人都可以使用的,手机 拿到 物流 真的 谢谢你们 手机 还是 好看 年轻人 老年人 可以 使用,商品2.csv
1,可以很好，很不错，好用发货快，棒棒哒，很喜欢,2026年2月10日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",可以很好很不错好用发货快棒棒哒很喜欢,可以 不错 好用 发货 棒棒 喜欢,商品2.csv
1,发货速度快  全新未激活 给老妈买的,2026年1月15日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",发货速度快  全新未激活 给老妈买的,发货 速度 全新 未激活 老妈,商品2.csv
1,收到颜值感觉不错，是买给家里人的，还没用,2026年1月15日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",收到颜值感觉不错是买给家里人的还没用,收到 颜值 感觉 不错 家里人 没用,商品2.csv
1,顺丰快递安全送到家 查了是正品 可以拿去送礼了,2026年1月25日,"{'机身颜色': '天青蓝', '存储容量': '12GB+256GB'}",顺丰快递安全送到家 查了是正品 可以拿去送礼了,顺丰 快递 安全 送到 正品 可以 送礼,商品2.csv
0,是我喜欢的款式和颜色，大小也超合适，最近也很流行，超级喜欢的一款❤️～,2026年2月8日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",是我喜欢的款式和颜色大小也超合适最近也很流行超级喜欢的一款,喜欢 款式 颜色 大小 合适 最近 流行 超级 喜欢 一款,商品2.csv
1,运行好快快递小哥很快就送到了 物流给力,2026年1月24日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",运行好快快递小哥很快就送到了 物流给力,运行 好快 快递 小哥 很快 送到 物流 给力,商品2.csv
1,非常好，很满意，手机很好用，好评,2026年1月24日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",非常好很满意手机很好用好评,非常 满意 手机 好评,商品2.csv
1,手机收到了好几天了，运行速度快，电池耐用，今天哈哈收到了惊喜礼物，小米耳机，赞。,2026年2月7日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",手机收到了好几天了运行速度快电池耐用今天哈哈收到了惊喜礼物小米耳机赞,手机 收到 几天 运行 速度 电池 耐用 今天 哈哈 收到 惊喜 礼物 小米 耳机,商品2.csv
1,Redmi Note 15 Pro的质量和外观很扎实。其双面微曲设计和窄边框带来了柔和的高级感与舒适握持。更关键的是，它用小米龙晶玻璃和超韧玻纤背板大幅提升了抗摔性，并提供了全面的IP69级别防水，是一款真正耐用、有质感的手机。,2025年12月30日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",的质量和外观很扎实其双面微曲设计和窄边框带来了柔和的高级感与舒适握持更关键的是它用小米龙晶玻璃和超韧玻纤背板大幅提升了抗摔性并提供了全面的级别防水是一款真正耐用有质感的手机,质量 外观 扎实 双面 微曲 设计 边框 带来 柔和 高级 舒适 握持 关键 小米 龙晶 玻璃 超韧 玻纤 背板 大幅 提升 摔性 提供 全面 级别 防水 一款 真正 耐用 质感 手机,商品2.csv
1,不错，正规旗舰店发出的机器质量就是好。,2026年1月12日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",不错正规旗舰店发出的机器质量就是好,不错 正规 旗舰店 发出 机器 质量 就是,商品2.csv
1,手机运行速度快，玩游戏不卡顿，拍照也美美哒，太喜欢了,2026年1月12日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",手机运行速度快玩游戏不卡顿拍照也美美哒太喜欢了,手机 运行 速度 玩游戏 不卡顿 拍照 美美 喜欢,商品2.csv
1,这款手机质量挺好的，内存也够用，给家里老人买的运行很快，一点都不卡，非常好用,2026年1月12日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",这款手机质量挺好的内存也够用给家里老人买的运行很快一点都不卡非常好用,手机 质量 内存 够用 家里 老人 运行 很快 一点 不卡 非常 好用,商品2.csv
1,非常满意😘，材质做工非常好，手感也很棒，非常nice，赞👍,2026年1月12日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",非常满意材质做工非常好手感也很棒非常赞,非常 满意 材质 做工 非常 手感 很棒 非常,商品2.csv
1,还不错，用了优惠券，价格蛮香的，给婆婆的,2026年1月21日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",还不错用了优惠券价格蛮香的给婆婆的,不错 优惠券 价格 蛮香 婆婆,商品2.csv
1,通信音质：音质好 显示效果：清楚,2026年1月21日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",通信音质音质好 显示效果清楚,通信 音质 音质 显示 效果 清楚,商品2.csv
1,手机质量不错运行速度快 款式好看 大电池续航时间久 玩游戏也不卡,2026年1月11日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",手机质量不错运行速度快 款式好看 大电池续航时间久 玩游戏也不卡,手机 质量 不错 运行 速度 款式 好看 电池 续航 时间 玩游戏 不卡,商品2.csv
1,以前一直用华为，同事介绍小米k80，用以后觉得非常不错，这又给我妈买一个，价格便宜，国补1百多，老人用着挺好,2026年2月27日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",以前一直用华为同事介绍小米用以后觉得非常不错这又给我妈买一个价格便宜国补百多老人用着挺好,以前 一直 华为 同事 介绍 小米 以后 觉得 非常 不错 一个 价格便宜 国补 百多 老人,商品2.csv
1,质量很好，这次以旧换新购买的，方便快捷，各项功能齐全，值得购买,2026年2月27日,"{'机身颜色': '云霞紫', '存储容量': '8GB+128GB'}",质量很好这次以旧换新购买的方便快捷各项功能齐全值得购买,质量 这次 以旧换新 购买 方便快捷 各项 功能齐全 值得 购买,商品2.csv
1,手机用起来不错，运行流畅，看视频玩游戏毫无压力，系统优化出色，操作简单快捷，手机壳磨砂质感拿起来很舒服,2026年2月1日,"{'机身颜色': '天青蓝', '存储容量': '12GB+512GB'}",手机用起来不错运行流畅看视频玩游戏毫无压力系统优化出色操作简单快捷手机壳磨砂质感拿起来很舒服,手机 起来 不错 运行 流畅 视频 玩游戏 毫无 压力 系统优化 出色 操作 简单 快捷 手机 磨砂 质感 起来 舒服,商品2.csv
1,好，很好，非常好，值得信赖,2026年2月26日,"{'机身颜色': '天青蓝', '存储容量': '12GB+512GB'}",好很好非常好值得信赖,非常 值得 信赖,商品2.csv
1,昨天下午下单，今天早上就收到货了。手机很漂亮，老人家用可以了。,2026年1月19日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",昨天下午下单今天早上就收到货了手机很漂亮老人家用可以了,昨天下午 下单 今天 早上 收到 手机 很漂亮 老人家 可以,商品2.csv
1,三角洲什么的游戏不好打，别想着拿来打什么大游戏。现在说一下用的体验，拍照拍的照片挺好，但是有时候相机会出现延迟，卡顿的感觉，这是我想不到的，不过影响不大，然后是电池，早上九点能用到晚上10点11点差不多，出去完全不担心没电，还有防水，的确很好，其他没什么了，我是997入的（国补），不打游戏的话，这个手机体验很好,2026年2月24日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",三角洲什么的游戏不好打别想着拿来打什么大游戏现在说一下用的体验拍照拍的照片挺好但是有时候相机会出现延迟卡顿的感觉这是我想不到的不过影响不大然后是电池早上九点能用到晚上点点差不多出去完全不担心没电还有防水的确很好其他没什么了我是入的国补不打游戏的话这个手机体验很好,三角洲 什么 游戏 不好 打别 想着 拿来 什么 游戏 现在 一下 体验 拍照 照片 但是 有时候 机会 出现 延迟 卡顿 感觉 想不到 不过 影响 然后 电池 早上 九点 用到 晚上 点点 差不多 出去 完全 担心 还有 防水 的确 其他 没什么 国补 打游戏 的话 这个 手机 体验,商品2.csv
1,购物非常愉快，商品实惠又好用，正品质量有保证。物流迅速，售后放心。,2026年1月10日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",购物非常愉快商品实惠又好用正品质量有保证物流迅速售后放心,购物 非常 愉快 商品 实惠 正品 质量 保证 物流 迅速 售后 放心,商品2.csv
1,物流速度贼快，第二天就到了！帮别人买的，挺划算的～随便秀一张图吧～,2026年1月18日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",物流速度贼快第二天就到了帮别人买的挺划算的随便秀一张图吧,物流 速度 第二天 帮别人 划算 随便 一张,商品2.csv
1,性价比很高，系统流畅，功能强大，手感出众，颜值也不错,2026年2月20日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",性价比很高系统流畅功能强大手感出众颜值也不错,性价比 系统 流畅 功能强大 手感 出众 颜值 不错,商品2.csv
1,商品物美价廉，质量让人惊喜。物流很棒，商家服务贴心，售后处理也让人满意。,2026年1月29日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",商品物美价廉质量让人惊喜物流很棒商家服务贴心售后处理也让人满意,商品 物美价廉 质量 惊喜 物流 很棒 商家 服务 贴心 售后 处理 满意,商品2.csv
1,商家发货速度挺快的，小米的这款手机还是很好的，性价比挺高，有活动入手很合适，总体来说还是不错的。,2026年1月1日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",商家发货速度挺快的小米的这款手机还是很好的性价比挺高有活动入手很合适总体来说还是不错的,商家 发货 速度 挺快 小米 这款 手机 还是 性价比 挺高有 活动 入手 合适 总体 来说 还是 不错,商品2.csv
1,"手机流畅好用,打游戏速度也嘎嘎快，好用",2026年1月28日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",手机流畅好用打游戏速度也嘎嘎快好用,手机 流畅 好用 打游戏 速度 嘎嘎,商品2.csv
